customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,usage_drop,low_engagement,recent_risk,churn_risk_score,customer_value,action_segment,revenue_at_risk
2257-BOVXD,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,0,0.8055555555555556,0.5608421052631578,0.8055555555555556,73.21415204678362,932.3999999999999,High Risk - Low Value,682.6487536842104
7729-JTEEC,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,No,0,0.9722222222222222,0.37473684210526315,0.9722222222222222,79.29766081871344,89.0,High Risk - Low Value,70.57491812865496
7632-MNYOY,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,0.08333333333333337,0.9338947368421053,0.08333333333333337,33.850175438596494,7319.400000000001,Low Risk,2477.629741052632
6518-LGAOV,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,0.4722222222222222,0.8842105263157894,0.4722222222222222,59.581871345029235,3990.0,Low Risk,2377.3166666666666
7242-QZLXF,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,0.9861111111111112,0.21305263157894738,0.9861111111111112,75.4193567251462,25.3,High Risk - Low Value,19.08109725146199
4576-CSAJH,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,0.6944444444444444,0.46442105263157896,0.6944444444444444,62.54374269005848,1213.3,Low Risk,758.8432300584795
1000-AJSLD,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,0.9861111111111112,0.16926315789473687,0.9861111111111112,74.10567251461988,20.1,High Risk - Low Value,14.895240175438596
9696-RMYBA,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,No,0,0.9305555555555556,0.6745263157894736,0.9305555555555556,85.37467836257309,400.5,High Risk - Low Value,341.92558684210525
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,0,0.5972222222222222,0.5814736842105263,0.5972222222222222,59.24976608187135,2002.4499999999998,Low Risk,1186.4469409064327
1062-LHZOD,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,0.9861111111111112,0.5886315789473685,0.9861111111111112,86.68672514619884,69.9,High Risk - Low Value,60.594020877192996
9770-LXDBK,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,63.15,No,0,0.9583333333333334,0.17178947368421052,0.9583333333333334,72.23701754385965,61.199999999999996,High Risk - Low Value,44.209054736842106
4086-WITJG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,No,0,0.01388888888888884,0.16589473684210526,0.01388888888888884,5.9490643274853765,1398.7,Low Risk,83.20956274853796
8344-WFMFH,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,No,0,0.875,0.42189473684210527,0.875,73.90684210526317,450.90000000000003,High Risk - Low Value,333.24595105263165
9600-NAXZN,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,1,0.4027777777777778,0.8538947368421053,0.4027777777777778,53.8112865497076,4360.2,Low Risk,2346.279716140351
8822-KNBHV,Female,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,3887.85,No,0,0.33333333333333337,0.7027368421052632,0.33333333333333337,44.41543859649123,4005.6000000000004,Low Risk,1779.104808421053
8404-FYDIB,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,0,0.6388888888888888,0.7296842105263158,0.6388888888888888,66.61274853801169,2252.9,Low Risk,1500.7186118128654
2791-SFVEW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,0,0.875,0.16968421052631577,0.875,66.34052631578949,181.35,Low Risk,120.30854447368425
6457-USBER,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,0.9861111111111112,0.6804210526315789,0.9861111111111112,89.44040935672516,80.8,High Risk - Low Value,72.26785076023393
6762-NSODU,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,958.15,No,0,0.36111111111111116,0.16336842105263158,0.36111111111111116,30.178830409356728,892.4,Low Risk,269.31588257309943
4662-EKDPQ,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,0.9722222222222222,0.5225263157894736,0.9722222222222222,83.73134502923976,124.1,High Risk - Low Value,103.91059918128653
9248-OJYKK,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,0.9861111111111112,0.6437894736842106,0.9861111111111112,88.3414619883041,76.45,High Risk - Low Value,67.53704769005849
9888-ZCUMM,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,0,0.11111111111111116,0.5056842105263157,0.11111111111111116,22.948304093567256,3843.2,Low Risk,881.9492229239768
3398-FSHON,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,0.8333333333333334,0.7688421052631579,0.8333333333333334,81.39859649122808,1095.6,High Risk - Low Value,891.8030231578948
3319-DWOEP,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,0.9166666666666666,0.8063157894736842,0.9166666666666666,88.3561403508772,574.5,High Risk - Low Value,507.6060263157895
1074-WVEVG,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267.0,No,0,0.18055555555555558,0.1713684210526316,0.18055555555555558,17.779941520467837,1200.65,Low Risk,213.47486786549712
9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,0,0.9027777777777778,0.7919999999999999,0.9027777777777778,86.95444444444445,658.35,High Risk - Low Value,572.464585
6437-UDQJM,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,No,0,0.0,0.7082105263157894,0.0,21.246315789473684,6055.2,Low Risk,1286.5069136842103
1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,0,0.7777777777777778,0.6631578947368421,0.7777777777777778,74.3391812865497,1260.0,High Risk - Low Value,936.6736842105263
2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,0,0.6527777777777778,0.4677894736842105,0.6527777777777778,59.72812865497076,1388.75,Low Risk,829.4743866959064
9259-PACGQ,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,0.5277777777777778,0.527578947368421,0.5277777777777778,52.77181286549708,2130.1,Low Risk,1124.0923858479532
4415-IJZTP,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,0.9861111111111112,0.6273684210526316,0.9861111111111112,87.84883040935674,74.5,High Risk - Low Value,65.44737865497076
1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,0.8611111111111112,0.8597894736842104,0.8611111111111112,86.0714619883041,1021.0,High Risk - Low Value,878.7896269005848
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,0,0.6666666666666667,0.16926315789473687,0.6666666666666667,51.74456140350878,482.40000000000003,Low Risk,249.61576421052638
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,0,0.8611111111111112,0.592,0.8611111111111112,78.03777777777779,703.0,High Risk - Low Value,548.6055777777779
1122-YJBCS,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,No,0,0.04166666666666663,0.4517894736842105,0.04166666666666663,16.47035087719298,3701.85,Low Risk,609.7076839473684
4990-ALDGW,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,No,0,0.20833333333333337,0.17473684210526316,0.20833333333333337,19.825438596491228,1182.75,Low Risk,234.485375
4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,0,0.3055555555555556,0.8707368421052633,0.3055555555555556,47.510994152046784,5170.0,Low Risk,2456.3183976608184
3315-IKYZQ,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,0,0.6111111111111112,0.4277894736842105,0.6111111111111112,55.611461988304086,1422.3999999999999,Low Risk,791.0174353216373
2810-FTLEM,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,0.7777777777777778,0.4223157894736842,0.7777777777777778,67.11391812865497,802.4,Low Risk,538.5220790643275
4747-LCAQL,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,No,0,0.6527777777777778,0.6652631578947369,0.6527777777777778,65.65233918128655,1975.0,Low Risk,1296.6336988304092
3411-WLRSQ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,0,0.9583333333333334,0.6282105263157894,0.9583333333333334,85.92964912280702,223.79999999999998,High Risk - Low Value,192.31055473684208
0898-XCGTF,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,0,0.1527777777777778,0.8126315789473684,0.1527777777777778,35.073391812865495,5886.5,Low Risk,2064.5952090643273
8006-PYCSW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,No,0,0.9722222222222222,0.16926315789473687,0.9722222222222222,73.13345029239767,40.2,High Risk - Low Value,29.399647017543867
8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,No,0,0.29166666666666663,0.16336842105263158,0.29166666666666663,25.31771929824561,989.4,Low Risk,250.49351473684206
8722-PRFDV,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,5574.35,No,0,0.01388888888888884,0.6530526315789473,0.01388888888888884,20.563801169590636,5506.05,Low Risk,1132.2531742982453
2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,406.05,No,0,0.7222222222222222,0.1688421052631579,0.7222222222222222,55.62081871345029,401.0,Low Risk,223.03948304093566
4020-KIUDI,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,No,0,0.9166666666666666,0.16715789473684212,0.9166666666666666,69.18140350877194,119.10000000000001,Low Risk,82.39505157894737
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,No,0,0.9166666666666666,0.17010526315789473,0.9166666666666666,69.26982456140351,121.19999999999999,Low Risk,83.95502736842106
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,0,0.5972222222222222,0.5680000000000001,0.5972222222222222,58.84555555555556,1956.0500000000002,Low Risk,1151.0484894444446
0827-ITJPH,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,No,0,0.5,0.15621052631578947,0.5,39.68631578947368,667.8000000000001,Low Risk,265.0252168421053
8799-OXZMD,Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,0,0.6111111111111112,0.2505263157894737,0.6111111111111112,50.293567251461994,833.0,Low Risk,418.9454152046784
1925-TIBLE,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,0.9027777777777778,0.728421052631579,0.9027777777777778,85.04707602339181,605.5,High Risk - Low Value,514.9600453216374
1705-GUHPV,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,No,0,0.125,0.20378947368421052,0.125,14.863684210526316,1524.6,Low Risk,226.6117294736842
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0,0.33333333333333337,0.19831578947368422,0.33333333333333337,29.282807017543867,1130.4,Low Risk,331.0128505263159
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0,0.3194444444444444,0.17221052631578948,0.3194444444444444,27.527426900584796,1002.05,Low Risk,275.8385812573099
0818-OCPZO,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,0.625,0.6858947368421053,0.625,64.32684210526315,2199.15,Low Risk,1414.6437481578946
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,0,0.0,0.7772631578947368,0.0,23.317894736842103,6645.599999999999,Low Risk,1549.6140126315788
1447-GIQMR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,0.9861111111111112,0.5823157894736842,0.9861111111111112,86.4972514619883,69.15,High Risk - Low Value,59.81284938596492
3704-IEAXF,Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,0,0.0,0.4517894736842105,0.0,13.553684210526315,3862.7999999999997,Low Risk,523.5517136842104
6810-VCAEX,Female,0,No,No,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,0,0.3472222222222222,0.33389473684210524,0.3472222222222222,34.322397660818716,1863.55,Low Risk,639.6150416081872
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,0,0.9861111111111112,0.46021052631578946,0.9861111111111112,82.83409356725147,54.65,High Risk - Low Value,45.26883213450293
4480-MBMLB,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,0,0.5,0.8825263157894737,0.5,61.47578947368421,3772.7999999999997,Low Risk,2319.3585852631577
1395-OFUWC,Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,0,0.4027777777777778,0.24673684210526317,0.4027777777777778,35.59654970760234,1259.9,Low Risk,448.48092976608194
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,No,0,0.625,0.7061052631578947,0.625,64.93315789473684,2263.95,Low Risk,1470.0542281578946
0872-NXJYS,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,0.875,0.6698947368421052,0.875,81.34684210526315,715.9499999999999,High Risk - Low Value,582.4027160526315
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,0,0.4722222222222222,0.872842105263158,0.4722222222222222,59.240818713450295,3938.7000000000003,Low Risk,2333.318126666667
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,No,0,0.5138888888888888,0.8341052631578947,0.5138888888888888,60.99538011695906,3466.75,Low Risk,2114.5573402046784
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,1397.475,No,0,1.0,0.6176842105263157,1.0,88.53052631578949,0.0,High Risk - Low Value,0.0
5090-EMGTC,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,0,0.18055555555555558,0.8425263157894737,0.18055555555555558,37.9146783625731,5902.95,Low Risk,2238.084506403509
2346-CZYIL,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,No,0,0.625,0.1713684210526316,0.625,48.891052631578944,549.45,Low Risk,268.63188868421054
3798-EPWRR,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,0,0.9722222222222222,0.37010526315789477,0.9722222222222222,79.1587134502924,87.9,High Risk - Low Value,69.58050912280702
6258-NGCNG,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,No,0,0.9027777777777778,0.19789473684210526,0.9027777777777778,69.13128654970761,164.5,Low Risk,113.72096637426903
4186-ZBUEW,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,0,0.5,0.5953684210526317,0.5,52.86105263157895,2545.2000000000003,Low Risk,1345.4195115789475
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,0,0.4305555555555556,0.7941052631578948,0.4305555555555556,53.96204678362573,3866.2999999999997,Low Risk,2086.334614795321
1442-BQPVU,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,0,0.8194444444444444,0.24547368421052632,0.8194444444444444,64.7253216374269,378.95,Low Risk,245.27660634502925
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,0,0.7361111111111112,0.17557894736842106,0.7361111111111112,56.795146198830416,396.15000000000003,Low Risk,224.9939716666667
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,0,0.16666666666666663,0.31747368421052635,0.16666666666666663,21.190877192982455,2262.0,Low Risk,479.3376421052631
9412-ARGBX,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,0.33333333333333337,0.8042105263157895,0.33333333333333337,47.45964912280702,4584.0,Low Risk,2175.550315789474
